image_a,image_b,source_id_a,source_id_b,grade_a,grade_b,class_a,class_b,dhash_distance,relationship_type,resolution_status
train/Grade 1/301197_jpg.rf.0816f411e69fb58ffe93c1c361dd1c4e.jpg,train/Grade 1/301197_jpg.rf.1ba8f2ff5fc084521a296e5af977316c.jpg,301197_jpg,301197_jpg,0,0,Grade 1,Grade 1,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301197_jpg.rf.0816f411e69fb58ffe93c1c361dd1c4e.jpg,train/Grade 1/301197_jpg.rf.7ec2d9aedbf4b0771e5d7a3722b813d6.jpg,301197_jpg,301197_jpg,0,0,Grade 1,Grade 1,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301197_jpg.rf.1ba8f2ff5fc084521a296e5af977316c.jpg,train/Grade 1/301197_jpg.rf.7ec2d9aedbf4b0771e5d7a3722b813d6.jpg,301197_jpg,301197_jpg,0,0,Grade 1,Grade 1,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301197_jpg.rf.3c941cf07fa32535a08baaed3b16f950.jpg,train/Grade 1/301197_jpg.rf.caaa35ae038b32d7b9ef97f4038ddfd9.jpg,301197_jpg,301197_jpg,0,0,Grade 1,Grade 1,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301199_jpg.rf.054b1f41c6a210b139274765b521ab4c.jpg,train/Grade 1/301199_jpg.rf.0f16f3f300bc0928b7209b533c31d8a0.jpg,301199_jpg,301199_jpg,0,0,Grade 1,Grade 1,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301199_jpg.rf.0b3ff43155a4a048567896518b649b34.jpg,train/Grade 1/301199_jpg.rf.ca83171d72beda35f494ed6960624dda.jpg,301199_jpg,301199_jpg,0,0,Grade 1,Grade 1,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301205_jpg.rf.70e0c2f972776e500d3d791307a4eaa7.jpg,train/Grade 1/301205_jpg.rf.72f82f46c8970a797798743334f4f308.jpg,301205_jpg,301205_jpg,0,0,Grade 1,Grade 1,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301205_jpg.rf.70e0c2f972776e500d3d791307a4eaa7.jpg,train/Grade 1/301205_jpg.rf.7664ca9d32c44dc1ee491dc09c7c1bcf.jpg,301205_jpg,301205_jpg,0,0,Grade 1,Grade 1,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301205_jpg.rf.72f82f46c8970a797798743334f4f308.jpg,train/Grade 1/301205_jpg.rf.7664ca9d32c44dc1ee491dc09c7c1bcf.jpg,301205_jpg,301205_jpg,0,0,Grade 1,Grade 1,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301236_jpg.rf.83d02288970873841b43d55d1680f2dd.jpg,train/Grade 1/301236_jpg.rf.880314c000429395b59dcf4b24c5faca.jpg,301236_jpg,301236_jpg,0,0,Grade 1,Grade 1,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301255_jpg.rf.21437cbb7ef6b189ae52bb506f982c6a.jpg,train/Grade 1/301255_jpg.rf.ee6ed958cdafc14b74f02d1132f3e913.jpg,301255_jpg,301255_jpg,0,0,Grade 1,Grade 1,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301257_jpg.rf.229c1b477b9828e871e5bc59fe5f0879.jpg,train/Grade 1/301257_jpg.rf.cd0fad4135fe33f2ce227e1aed223e69.jpg,301257_jpg,301257_jpg,0,0,Grade 1,Grade 1,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301257_jpg.rf.aec37dda3b6c5e6ce68c07eb9a75636e.jpg,train/Grade 1/301257_jpg.rf.d18c0fb6b9d04d117ea9e0cc9d2bc71c.jpg,301257_jpg,301257_jpg,0,0,Grade 1,Grade 1,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301271_jpg.rf.0897e9a2ff0e5706defd6c922305b41c.jpg,train/Grade 1/301271_jpg.rf.692e0e02aee19cec1c16174f8903f4a4.jpg,301271_jpg,301271_jpg,0,0,Grade 1,Grade 1,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301285_jpg.rf.88ad2dee553513b697ae019c01a6f0f0.jpg,train/Grade 1/301285_jpg.rf.f5663787369fc314aabee53770e16b33.jpg,301285_jpg,301285_jpg,0,0,Grade 1,Grade 1,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301290_jpg.rf.921fe84bf23b52f83ca2cdce70734f2d.jpg,train/Grade 1/301290_jpg.rf.e4e31b7a102f920e7491c89f61bc57c5.jpg,301290_jpg,301290_jpg,0,0,Grade 1,Grade 1,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301291_jpg.rf.bfbc62a0b630e46db5b089ea620c5a4e.jpg,train/Grade 1/301291_jpg.rf.d662805e89ad17d81f3cc51fa96d2d89.jpg,301291_jpg,301291_jpg,0,0,Grade 1,Grade 1,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301294_jpg.rf.7de82cd5271cd0596d95893cbcbfef89.jpg,train/Grade 1/301294_jpg.rf.a2816750ae22ddb399e3f6a1176fba46.jpg,301294_jpg,301294_jpg,0,0,Grade 1,Grade 1,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301299_jpg.rf.0359309389d5bfe55c99835c50bb5d51.jpg,train/Grade 1/301299_jpg.rf.50c5c2575598e6c76bb95d332c330194.jpg,301299_jpg,301299_jpg,0,0,Grade 1,Grade 1,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301299_jpg.rf.804ca764e435ad84ed9bc6c00867ef39.jpg,train/Grade 1/301299_jpg.rf.e1cbda738a4785ded5a986b8cbbdf431.jpg,301299_jpg,301299_jpg,0,0,Grade 1,Grade 1,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301311_jpg.rf.2548cb96512abc980a4542288dfb5b2a.jpg,train/Grade 1/301311_jpg.rf.43a34d7ae303f37d6cd4af068fabc237.jpg,301311_jpg,301311_jpg,0,0,Grade 1,Grade 1,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301312_jpg.rf.215186dad4df77c8503183338dcda94a.jpg,train/Grade 1/301312_jpg.rf.862059dfefe21f487cd57ed8d4899ff0.jpg,301312_jpg,301312_jpg,0,0,Grade 1,Grade 1,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301312_jpg.rf.8bfa63b8bcf512f849954756481980b8.jpg,train/Grade 1/301312_jpg.rf.ad01b7c062386294da48d9fb86a222a5.jpg,301312_jpg,301312_jpg,0,0,Grade 1,Grade 1,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301315_jpg.rf.4327a7f41d0bea113742dc75330b3d54.jpg,train/Grade 1/301315_jpg.rf.68cc3442eaa0342c587d4b9289b37855.jpg,301315_jpg,301315_jpg,0,0,Grade 1,Grade 1,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301315_jpg.rf.4327a7f41d0bea113742dc75330b3d54.jpg,train/Grade 1/301315_jpg.rf.7b5f142f8e6be7e600531ec6f12bfb17.jpg,301315_jpg,301315_jpg,0,0,Grade 1,Grade 1,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301315_jpg.rf.4327a7f41d0bea113742dc75330b3d54.jpg,train/Grade 1/301315_jpg.rf.9343e726f7a400f1556a97f8b65527b8.jpg,301315_jpg,301315_jpg,0,0,Grade 1,Grade 1,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301315_jpg.rf.68cc3442eaa0342c587d4b9289b37855.jpg,train/Grade 1/301315_jpg.rf.7b5f142f8e6be7e600531ec6f12bfb17.jpg,301315_jpg,301315_jpg,0,0,Grade 1,Grade 1,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301315_jpg.rf.68cc3442eaa0342c587d4b9289b37855.jpg,train/Grade 1/301315_jpg.rf.9343e726f7a400f1556a97f8b65527b8.jpg,301315_jpg,301315_jpg,0,0,Grade 1,Grade 1,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301315_jpg.rf.7b5f142f8e6be7e600531ec6f12bfb17.jpg,train/Grade 1/301315_jpg.rf.9343e726f7a400f1556a97f8b65527b8.jpg,301315_jpg,301315_jpg,0,0,Grade 1,Grade 1,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301315_jpg.rf.a254c0a9f286fa9be4f03c4ea203a4c6.jpg,train/Grade 1/301315_jpg.rf.c89a3f610e6bde90ee48e5dac761f471.jpg,301315_jpg,301315_jpg,0,0,Grade 1,Grade 1,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301317_jpg.rf.2cc24dc8fc09c33662e96a27bc68f40c.jpg,train/Grade 1/301317_jpg.rf.aff541df64ade15f48d163fa4e9a0cbe.jpg,301317_jpg,301317_jpg,0,0,Grade 1,Grade 1,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301317_jpg.rf.2d3fd1a0ebf6ccf93594c33b9170a799.jpg,train/Grade 1/301317_jpg.rf.a388a5d693ea62c552e2e074a5bc386e.jpg,301317_jpg,301317_jpg,0,0,Grade 1,Grade 1,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301348_jpg.rf.0f8660dd862090b5aaa408b6c6b33b9f.jpg,train/Grade 1/301348_jpg.rf.bc8a1714299302a359d9564f462217b0.jpg,301348_jpg,301348_jpg,0,0,Grade 1,Grade 1,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301348_jpg.rf.39baa7dc2056fa18bdedf953716713df.jpg,train/Grade 1/301348_jpg.rf.bb1a596c0416d4b943b1556278dd1f50.jpg,301348_jpg,301348_jpg,0,0,Grade 1,Grade 1,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301361_jpg.rf.146a07a2424c846ae6e76c71b2a97860.jpg,train/Grade 1/301361_jpg.rf.abe0e399df9ffc9cc261bdd7936a7552.jpg,301361_jpg,301361_jpg,0,0,Grade 1,Grade 1,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301361_jpg.rf.146a07a2424c846ae6e76c71b2a97860.jpg,train/Grade 1/301361_jpg.rf.bada4f72d9dc33585986f5e2410b17e7.jpg,301361_jpg,301361_jpg,0,0,Grade 1,Grade 1,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301361_jpg.rf.abe0e399df9ffc9cc261bdd7936a7552.jpg,train/Grade 1/301361_jpg.rf.bada4f72d9dc33585986f5e2410b17e7.jpg,301361_jpg,301361_jpg,0,0,Grade 1,Grade 1,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301364_jpg.rf.3bba0fdc89c8665c2c8ae68a28e4f246.jpg,train/Grade 1/301364_jpg.rf.916fcd814fbca2ec7020734c51e5552d.jpg,301364_jpg,301364_jpg,0,0,Grade 1,Grade 1,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301364_jpg.rf.3bba0fdc89c8665c2c8ae68a28e4f246.jpg,train/Grade 1/301364_jpg.rf.c1f69a7a28c1f0c233bc9173a3d3dad3.jpg,301364_jpg,301364_jpg,0,0,Grade 1,Grade 1,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301364_jpg.rf.916fcd814fbca2ec7020734c51e5552d.jpg,train/Grade 1/301364_jpg.rf.c1f69a7a28c1f0c233bc9173a3d3dad3.jpg,301364_jpg,301364_jpg,0,0,Grade 1,Grade 1,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301369_jpg.rf.31c5f8a33abd40c9dc84a6273609212f.jpg,train/Grade 1/301369_jpg.rf.ee811ad7683931e64f14ab696f737973.jpg,301369_jpg,301369_jpg,0,0,Grade 1,Grade 1,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301369_jpg.rf.8bf7da9bf7210d722b1da35d5ddcc5f4.jpg,train/Grade 1/301369_jpg.rf.d92ab04166424a7c02c55c3685a820d0.jpg,301369_jpg,301369_jpg,0,0,Grade 1,Grade 1,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301376_jpg.rf.7a54133e240206305753fed855699cea.jpg,train/Grade 1/301376_jpg.rf.9028e0018bd33b7a13f78681c2962934.jpg,301376_jpg,301376_jpg,0,0,Grade 1,Grade 1,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301380_jpg.rf.94e011cd89d7cf9512608ae256da8ed2.jpg,train/Grade 1/301380_jpg.rf.d7eef9cabef867a17502a2f458b46abb.jpg,301380_jpg,301380_jpg,0,0,Grade 1,Grade 1,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301389_jpg.rf.83811304efd3b1c2d46277a268514e39.jpg,train/Grade 1/301389_jpg.rf.be750ea5312a7db9af04962f058e0fa3.jpg,301389_jpg,301389_jpg,0,0,Grade 1,Grade 1,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301395_jpg.rf.092974fb97f329609fbf8df1f127b98f.jpg,train/Grade 1/301395_jpg.rf.5a41f8c75f812200ed99bdeb546ec1f2.jpg,301395_jpg,301395_jpg,0,0,Grade 1,Grade 1,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301395_jpg.rf.092974fb97f329609fbf8df1f127b98f.jpg,train/Grade 1/301395_jpg.rf.a129c03ea31edb4bc60d013ffe413b4b.jpg,301395_jpg,301395_jpg,0,0,Grade 1,Grade 1,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301395_jpg.rf.5a41f8c75f812200ed99bdeb546ec1f2.jpg,train/Grade 1/301395_jpg.rf.a129c03ea31edb4bc60d013ffe413b4b.jpg,301395_jpg,301395_jpg,0,0,Grade 1,Grade 1,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301398_jpg.rf.1c9c2ee500018a5bf80e795add4e2e3d.jpg,train/Grade 1/301398_jpg.rf.ba4e017609d30a0706db30b9c812e238.jpg,301398_jpg,301398_jpg,0,0,Grade 1,Grade 1,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301398_jpg.rf.1c9c2ee500018a5bf80e795add4e2e3d.jpg,train/Grade 1/301398_jpg.rf.d472475444947d3e73392d63a58d7059.jpg,301398_jpg,301398_jpg,0,0,Grade 1,Grade 1,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301398_jpg.rf.ba4e017609d30a0706db30b9c812e238.jpg,train/Grade 1/301398_jpg.rf.d472475444947d3e73392d63a58d7059.jpg,301398_jpg,301398_jpg,0,0,Grade 1,Grade 1,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301398_jpg.rf.de967c1f7e5f9656bcd41167917b59ca.jpg,train/Grade 1/301398_jpg.rf.f448dc9d44718e5064249b67c1df507e.jpg,301398_jpg,301398_jpg,0,0,Grade 1,Grade 1,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301403_jpg.rf.15ba260d8bbf57c0d0081958e959d35f.jpg,train/Grade 1/301403_jpg.rf.3e04cb931f727ae1047354e034b984bb.jpg,301403_jpg,301403_jpg,0,0,Grade 1,Grade 1,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301429_jpg.rf.009ed484f9a4dab21bfbb2f89900dce7.jpg,train/Grade 1/301429_jpg.rf.861b8e7c3c52a24aa55b522b4af556a6.jpg,301429_jpg,301429_jpg,0,0,Grade 1,Grade 1,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301438_jpg.rf.4d02baebf7097db7ab54409ea5bfa2cb.jpg,train/Grade 1/301438_jpg.rf.8e79eecd1bed6fde9dc2d8eb2ee39908.jpg,301438_jpg,301438_jpg,0,0,Grade 1,Grade 1,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301438_jpg.rf.4d02baebf7097db7ab54409ea5bfa2cb.jpg,train/Grade 1/301438_jpg.rf.bb49aa2d38554e6ee64a0cc320d379e1.jpg,301438_jpg,301438_jpg,0,0,Grade 1,Grade 1,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301438_jpg.rf.4d02baebf7097db7ab54409ea5bfa2cb.jpg,train/Grade 1/301438_jpg.rf.eb6c5e8e6d7fbd477fbf9d564aae304c.jpg,301438_jpg,301438_jpg,0,0,Grade 1,Grade 1,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301438_jpg.rf.4d02baebf7097db7ab54409ea5bfa2cb.jpg,train/Grade 1/301438_jpg.rf.f683f813c498ed9fbdf14eea199b6fdd.jpg,301438_jpg,301438_jpg,0,0,Grade 1,Grade 1,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301438_jpg.rf.8e79eecd1bed6fde9dc2d8eb2ee39908.jpg,train/Grade 1/301438_jpg.rf.bb49aa2d38554e6ee64a0cc320d379e1.jpg,301438_jpg,301438_jpg,0,0,Grade 1,Grade 1,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301438_jpg.rf.8e79eecd1bed6fde9dc2d8eb2ee39908.jpg,train/Grade 1/301438_jpg.rf.f683f813c498ed9fbdf14eea199b6fdd.jpg,301438_jpg,301438_jpg,0,0,Grade 1,Grade 1,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301438_jpg.rf.bb49aa2d38554e6ee64a0cc320d379e1.jpg,train/Grade 1/301438_jpg.rf.f683f813c498ed9fbdf14eea199b6fdd.jpg,301438_jpg,301438_jpg,0,0,Grade 1,Grade 1,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301438_jpg.rf.eb6c5e8e6d7fbd477fbf9d564aae304c.jpg,train/Grade 1/301438_jpg.rf.f683f813c498ed9fbdf14eea199b6fdd.jpg,301438_jpg,301438_jpg,0,0,Grade 1,Grade 1,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301441_jpg.rf.2dea2d782c287bceb1003c49ab803e47.jpg,train/Grade 1/301441_jpg.rf.328c205f9135bdb60fd50881ab76151a.jpg,301441_jpg,301441_jpg,0,0,Grade 1,Grade 1,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301454_jpg.rf.18761b8aa6db56fff5c6da617565c6ed.jpg,train/Grade 1/301454_jpg.rf.dd71d17237c0c001e557c10b4bec21b1.jpg,301454_jpg,301454_jpg,0,0,Grade 1,Grade 1,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301454_jpg.rf.5d52a8463ae3b0b3b04089bf5dbe0561.jpg,train/Grade 1/301454_jpg.rf.96503fb677136b6c77c18d4e190958f6.jpg,301454_jpg,301454_jpg,0,0,Grade 1,Grade 1,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301454_jpg.rf.5d52a8463ae3b0b3b04089bf5dbe0561.jpg,train/Grade 1/301454_jpg.rf.d960ea2ae3fc06905df86d3d5ade439d.jpg,301454_jpg,301454_jpg,0,0,Grade 1,Grade 1,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301454_jpg.rf.96503fb677136b6c77c18d4e190958f6.jpg,train/Grade 1/301454_jpg.rf.d960ea2ae3fc06905df86d3d5ade439d.jpg,301454_jpg,301454_jpg,0,0,Grade 1,Grade 1,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301460_jpg.rf.1eaf5c0eb1f4a4c6715fa11682c04062.jpg,train/Grade 1/301460_jpg.rf.c2f160f48bbf08123a5b2259060a71aa.jpg,301460_jpg,301460_jpg,0,0,Grade 1,Grade 1,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301478_jpg.rf.9eaf5643c7b2b18532e2d9b7bad2cb43.jpg,train/Grade 1/301478_jpg.rf.a80ac646d4e86e0c72c9b0e830de2c71.jpg,301478_jpg,301478_jpg,0,0,Grade 1,Grade 1,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301481_jpg.rf.0f6e2a365d336c2827aea982e85d734f.jpg,train/Grade 1/301481_jpg.rf.8e3ee741744601feff60a2bcaec33bdc.jpg,301481_jpg,301481_jpg,0,0,Grade 1,Grade 1,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301481_jpg.rf.5f3672fc51d204117f0faff71433101e.jpg,train/Grade 1/301481_jpg.rf.6f6a180847d4f7ace256a4afe97d10ca.jpg,301481_jpg,301481_jpg,0,0,Grade 1,Grade 1,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301489_jpg.rf.0dffeac7c49375aa458bbb961aaa8501.jpg,train/Grade 1/301489_jpg.rf.6ffc06b4aa78a88d04f9b80e2a005ccb.jpg,301489_jpg,301489_jpg,0,0,Grade 1,Grade 1,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301489_jpg.rf.0dffeac7c49375aa458bbb961aaa8501.jpg,train/Grade 1/301489_jpg.rf.b8243355b9f0207cbb7f2e7267144d66.jpg,301489_jpg,301489_jpg,0,0,Grade 1,Grade 1,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301489_jpg.rf.0dffeac7c49375aa458bbb961aaa8501.jpg,train/Grade 1/301489_jpg.rf.f6c93fe3498be72ad685d6a32c3993e2.jpg,301489_jpg,301489_jpg,0,0,Grade 1,Grade 1,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301489_jpg.rf.6ffc06b4aa78a88d04f9b80e2a005ccb.jpg,train/Grade 1/301489_jpg.rf.b8243355b9f0207cbb7f2e7267144d66.jpg,301489_jpg,301489_jpg,0,0,Grade 1,Grade 1,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301489_jpg.rf.6ffc06b4aa78a88d04f9b80e2a005ccb.jpg,train/Grade 1/301489_jpg.rf.f6c93fe3498be72ad685d6a32c3993e2.jpg,301489_jpg,301489_jpg,0,0,Grade 1,Grade 1,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301489_jpg.rf.b8243355b9f0207cbb7f2e7267144d66.jpg,train/Grade 1/301489_jpg.rf.f6c93fe3498be72ad685d6a32c3993e2.jpg,301489_jpg,301489_jpg,0,0,Grade 1,Grade 1,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301493_jpg.rf.4a13c543cc0e9e2c9c8e41a05aa42851.jpg,train/Grade 1/301493_jpg.rf.973a85aa3da72d7786b85fc736101b52.jpg,301493_jpg,301493_jpg,0,0,Grade 1,Grade 1,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301517_jpg.rf.46c1cc07ab8003a660d31a878a507796.jpg,train/Grade 1/301517_jpg.rf.d5b8345577a754211f0c0a320024a594.jpg,301517_jpg,301517_jpg,0,0,Grade 1,Grade 1,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301518_jpg.rf.c33396792a3a39ee713bcf5dd7391e2f.jpg,train/Grade 1/301518_jpg.rf.dd6ce8caaaee906a4c30c9a98b44faed.jpg,301518_jpg,301518_jpg,0,0,Grade 1,Grade 1,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301524_jpg.rf.bf6e12483ec4342bd9a938bdc539615c.jpg,train/Grade 1/301524_jpg.rf.ce0d8faa0d99ec790ffee8ad007d964c.jpg,301524_jpg,301524_jpg,0,0,Grade 1,Grade 1,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301524_jpg.rf.ce0d8faa0d99ec790ffee8ad007d964c.jpg,train/Grade 1/301524_jpg.rf.d5f54571fec949c2e2ab1f05b425c2ef.jpg,301524_jpg,301524_jpg,0,0,Grade 1,Grade 1,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301552_jpg.rf.0bdd1c21766d3d321f90bb8f83bd2240.jpg,train/Grade 1/301552_jpg.rf.bd4db5a73b05b18885c4ded354a52e89.jpg,301552_jpg,301552_jpg,0,0,Grade 1,Grade 1,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/301552_jpg.rf.0bdd1c21766d3d321f90bb8f83bd2240.jpg,train/Grade 1/301552_jpg.rf.d9f2aabb7eeedddcd4115ea29b4a8044.jpg,301552_jpg,301552_jpg,0,0,Grade 1,Grade 1,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
